Signature;Name;Title;Position;RiskyMatch;SawyerNo;PASE_ID
"+ Ego Ælfric Dorobernensis aecclesie episcopus confirmavi.";"Ælfric";"Bishop";"2";"FALSE";S 884;;
"+ Ego Ælfheah Wintoniensis aecclesie presul consolidavi.";"Ælfheah";"Priest";"3";"FALSE";S 884;;
"+ Ego Æscwig Dorcensis aecclesie superspeculator conquieui.";"Æscwig";"unknown";"4";"FALSE";S 884;;
"+ Ego Sigegar Fontane aecclesie pastor subscripsi.";"Sigegar";"unknown";"5";"FALSE";S 884;;
"+ Ego Wulfsige Scirburnensis aecclesie opilio conclusi.";"Wulfsige";"unknown";"6";"FALSE";S 884;;
"+ Ego Æþelweard dux";"Æþelweard";"Dux";"7";"FALSE";S 884;;
"+ Ego Ælfric dux";"Ælfric";"Dux";"8";"FALSE";S 884;;
"+ Ego Ælfweard abbas";"Ælfweard";"Abbot";"9";"FALSE";S 884;;
"+ Ego Leofric abbas";"Leofric";"Abbot";"10";"FALSE";S 884;;
"+ Ego Ælfsige abbas";"Ælfsige";"Abbot";"11";"FALSE";S 884;;
"+ Ego Byrhtelm abbas";"Byrhtelm";"Abbot";"12";"FALSE";S 884;;
"+ Ego Æþelmær minister";"Æþelmær";"Minister";"13";"FALSE";S 884;;
"+ Ego Ordulf minister";"Ordulf";"Minister";"14";"FALSE";S 884;;
"+ Ego Wulfget minister";"Wulfget";"Minister";"15";"FALSE";S 884;;
"+ Ego Wulfric minister";"Wulfric";"Minister";"16";"FALSE";S 884;;
"+ Ego Æþelnoð minister";"Æþelnoð";"Minister";"17";"FALSE";S 884;;
"+ Ego Æþelred rex Anglorum praenotatam terrarum portionem . deo omnipotenti Sanctoque Andree apostolo libentissime renouari concessi .";"Æþelred";"Sovereign";"1";"FALSE";S 885;;
"+ Ego Ælfric Doruernensis ecclesie electus episcopus . adquieui .";"Ælfric";"Bishop";"2";"FALSE";S 885;;
"+ Ego Ælfheah Uuintoniensis ecclesie adultus episcopus . corroboraui .";"Ælfheah";"Bishop";"3";"FALSE";S 885;;
"+ Ego Ealdulf Eboracensis ecclesie electus episcopus . consignaui .";"Ealdulf";"Bishop";"4";"FALSE";S 885;;
"+ Ego Ælfstan Lundoniensis ecclesie episcopus . assensum prebui .";"Ælfstan";"Bishop";"5";"FALSE";S 885;;
"+ Ego Æscwig Dorkecensis ecclesie episcopus . non rennui .";"Æscwig";"Bishop";"6";"FALSE";S 885;;
"+ Ego Ælfheah Licetfeldensis ecclesie episcopus . consentaneus extiti .";"Ælfheah";"Bishop";"7";"FALSE";S 885;;
"+ Ego Aðulf Herefordensis ecclesie episcopus . confirmaui .";"Aðulf";"Bishop";"8";"FALSE";S 885;;
"+ Ego Þeodred Orientalium Anglorum episcopus . consygillaui .";"Þeodred";"Bishop";"9";"FALSE";S 885;;
"+ Ego Ælfwold Cridiensis ecclesiae episcopus . libens adfui .";"Ælfwold";"Bishop";"10";"FALSE";S 885;;
"+ Ego Sigar Uuillenis ecclesie episcopus . consensi .";"Sigar";"Bishop";"11";"FALSE";S 885;;
"+ Ego Ordbirht Seolesensis ecclesie episcopus . consolidaui .";"Ordbirht";"Bishop";"12";"FALSE";S 885;;
"+ Ego Wulfsige Scirburnensis ecclesie episcopus . consensum indidi .";"Wulfsige";"Bishop";"13";"FALSE";S 885;;
"+ Ego Ealdred Cornubiensis ecclesie episcopus . conclusi .";"Ealdred";"Bishop";"14";"FALSE";S 885;;
"+ Ego Goduuinus eiusdem prefate Hrofensis ecclesie episcopus . + hoc crucis sancte uexillo munitus . hoc donum uoti compos optinui .";"Goduuinus";"Bishop";"15";"FALSE";S 885;;
"+ Ego Æþelweard dux .";"Æþelweard";"Dux";"16";"FALSE";S 885;;
"+ Ego Ælfric dux .";"Ælfric";"Dux";"17";"FALSE";S 885;;
"+ Ego Ælfhelm dux .";"Ælfhelm";"Dux";"18";"FALSE";S 885;;
"+ Ego Leofsige dux .";"Leofsige";"Dux";"19";"FALSE";S 885;;
"+ Ego Leofwine dux .";"Leofwine";"Dux";"20";"FALSE";S 885;;
"+ Ego Ælfsige minister .";"Ælfsige";"Minister";"21";"FALSE";S 885;;
"+ Ego Ordulf minister .";"Ordulf";"Minister";"22";"FALSE";S 885;;
"+ Ego Beorhtwold minister .";"Beorhtwold";"Minister";"23";"FALSE";S 885;;
"+ Ego Æþelmær minister .";"Æþelmær";"Minister";"24";"FALSE";S 885;;
"+ Ego Wulfget minister .";"Wulfget";"Minister";"25";"FALSE";S 885;;
"+ Ego Leofwine minister .";"Leofwine";"Minister";"26";"FALSE";S 885;;
"+ Ego Wulfric minister .";"Wulfric";"Minister";"27";"FALSE";S 885;;
"+ Ego Æthelric minister .";"Æthelric";"Minister";"28";"FALSE";S 885;;
"+ Ego Æþelweard minister .";"Æþelweard";"Minister";"29";"FALSE";S 885;;
"+ Ego Wulfnoð minister .";"Wulfnoð";"Minister";"30";"FALSE";S 885;;
"+ Ego Fræna minister .";"Fræna";"Minister";"31";"FALSE";S 885;;
"+ Ego Wulfsige minister .";"Wulfsige";"Minister";"32";"FALSE";S 885;;
"+ Ego Æþelnoð minister .";"Æþelnoð";"Minister";"33";"FALSE";S 885;;
"+ Ego Siweard minister .";"Siweard";"Minister";"34";"FALSE";S 885;;
"+ Ego Sigred minister .";"Sigred";"Minister";"35";"FALSE";S 885;;
"+ Ego Ælfhelm minister .";"Ælfhelm";"Minister";"36";"FALSE";S 885;;
"+ Ego Wynnelm minister .";"Wynnelm";"Minister";"37";"FALSE";S 885;;
"+ Ego Æðelredus rex Anglorum prefatam donationem sub sigillo sanctæ crucis indeclinabiliter consensi atque roboraui.";"Æðelredus";"Sovereign";"1";"FALSE";S 886;;
"+ Ego Ælfricus Dei gratia electus ad archiepiscopatum Dorobernensis æcclesie eiusdem regis donum crucis taumate stabiliui.";"Ælfricus";"Archbishop";"2";"FALSE";S 886;;
"+ Ego Aldulf electus in episcopium Eboracensis æcclesie regis donatiuum agie crucis impressione benedicendo corroboraui.";"Aldulf";"Bishop";"3";"FALSE";S 886;;
"+ Ego Ælfstan Lundoniensis æcclesie episcopus sigillaui.";"Ælfstan";"Bishop";"4";"FALSE";S 886;;
"+ Ego Ælfheh Wintoniensis æcclesie episcopus designaui.";"Ælfheh";"Bishop";"5";"FALSE";S 886;;
"+ Ego Æscwig Dorcensis æcclesie episcopus adnotaui.";"Æscwig";"Bishop";"6";"FALSE";S 886;;
"+ Ego Aðulf Herefordensis æcclesie episcopus imposui.";"Aðulf";"Bishop";"7";"FALSE";S 886;;
"+ Ego Wulfsige Scirburnensis æcclesie episcopus conclusi.";"Wulfsige";"Bishop";"8";"FALSE";S 886;;
"+ Ego Æðelwærd dux.";"Æðelwærd";"Dux";"9";"FALSE";S 886;;
"+ Ego Ælfric dux.";"Ælfric";"Dux";"10";"FALSE";S 886;;
"+ Ego Ælfhelm dux.";"Ælfhelm";"Dux";"11";"FALSE";S 886;;
"+ Ego Leofsige dux.";"Leofsige";"Dux";"12";"FALSE";S 886;;
"+ Ego Leofwine dux.";"Leofwine";"Dux";"13";"FALSE";S 886;;
"+ Ego Ælfwerd abbas.";"Ælfwerd";"Abbot";"14";"FALSE";S 886;;
"+ Ego Ælfsige abbas.";"Ælfsige";"Abbot";"15";"FALSE";S 886;;
"+ Ego Leofric abbas.";"Leofric";"Abbot";"16";"FALSE";S 886;;
"+ Ego Brihthelm abbas.";"Brihthelm";"Abbot";"17";"FALSE";S 886;;
"+ Ego Wulfgar abbas.";"Wulfgar";"Abbot";"18";"FALSE";S 886;;
"+ Ego Æþelmær minister.";"Æþelmær";"Minister";"19";"FALSE";S 886;;
"+ Ego Ordulf minister.";"Ordulf";"Minister";"20";"FALSE";S 886;;
"+ Ego Ælfsige minister.";"Ælfsige";"Minister";"21";"FALSE";S 886;;
"+ Ego Brihtwold minister.";"Brihtwold";"Minister";"22";"FALSE";S 886;;
"+ Ego Wulfheh minister.";"Wulfheh";"Minister";"23";"FALSE";S 886;;
"+ Ego Wulfric minister.";"Wulfric";"Minister";"24";"FALSE";S 886;;
"+ Ego Wulfget minister.";"Wulfget";"Minister";"25";"FALSE";S 886;;
"+ Ego Leofric minister.";"Leofric";"Minister";"26";"FALSE";S 886;;
"+ Ego Æðelnoð minister.";"Æðelnoð";"Minister";"27";"FALSE";S 886;;
"+ Ego Æðelric minister.";"Æðelric";"Minister";"28";"FALSE";S 886;;
"+ Ego Leofric minister.";"Leofric";"Minister";"29";"FALSE";S 886;;
"+ Ego Æðelw\e/ard minister.";"Æðelw\e/ard";"Minister";"30";"FALSE";S 886;;
"+ Ego Wulfmær minister.";"Wulfmær";"Minister";"31";"FALSE";S 886;;
"+ Ego Fræna minister.";"Fræna";"Minister";"32";"FALSE";S 886;;
"+ Ego Aþelred rex Anglorum huius doni libertatem concessi.";"Aþelred";"Sovereign";"1";"FALSE";S 887;;
"+ Ego Ælfricus Dorouernensis ecclesie archiepiscopus crucis taumate roboraui.";"Ælfricus";"Archbishop";"2";"FALSE";S 887;;
"+ Ego Uulfstanus Lundoniensis ecclesie presul consolidaui.";"Uulfstanus";"unknown";"3";"FALSE";S 887;;
"+ Ego Ealdulfus Eboracensis ecclesie archiepiscopus corroboraui.";"Ealdulfus";"Archbishop";"4";"FALSE";S 887;;
"+ Ego Ælfheagus Wuintoniensis ecclesie presul confirmaui.";"Ælfheagus";"unknown";"5";"FALSE";S 887;;
"+ Ego Æscuuigus Dorcensis ecclesie presul dictaui.";"Æscuuigus";"unknown";"6";"FALSE";S 887;;
"+ Ego Aþulfus Herefordensis ecclesie presul adiuuaui.";"Aþulfus";"unknown";"7";"FALSE";S 887;;
"+ Ego Ælfheagus Lycetfeldensis ecclesie presul conquieui.";"Ælfheagus";"unknown";"8";"FALSE";S 887;;
"+ Ego Uulfsige Scireburnensis ecclesie presul consensi.";"Uulfsige";"unknown";"9";"FALSE";S 887;;
"+ Ego Ordbyrht Australium <Saxonum> ecclesie presul subpleui.";"Ordbyrht";"unknown";"10";"FALSE";S 887;;
"+ Ego Alfuuold Crydiensis ecclesie presul sustentaui.";"Alfuuold";"unknown";"11";"FALSE";S 887;;
"+ Ego Aþeluuerd dux.";"Aþeluuerd";"Dux";"12";"FALSE";S 887;;
"+ Ego Ælfric dux.";"Ælfric";"Dux";"13";"FALSE";S 887;;
"+ Ego Leofuuine dux.";"Leofuuine";"Dux";"14";"FALSE";S 887;;
"+ Ego Ælfhelm dux.";"Ælfhelm";"Dux";"15";"FALSE";S 887;;
"+ Ego Leofsige dux.";"Leofsige";"Dux";"16";"FALSE";S 887;;
"+ Ego Ælfuuerd abbas.";"Ælfuuerd";"Abbot";"17";"FALSE";S 887;;
"+ Ego Ælfsige abbas";"Ælfsige";"Abbot";"18";"FALSE";S 887;;
"+ Ego Byrhtnoð abbas.";"Byrhtnoð";"Abbot";"19";"FALSE";S 887;;
"+ Ego Leofric abbas.";"Leofric";"Abbot";"20";"FALSE";S 887;;
"+ Ego Byrhtelm abbas.";"Byrhtelm";"Abbot";"21";"FALSE";S 887;;
"+ Ego Ordulf minister.";"Ordulf";"Minister";"22";"FALSE";S 887;;
"+ Ego Aþelmer minister.";"Aþelmer";"Minister";"23";"FALSE";S 887;;
"+ Ego Wulfget minister.";"Wulfget";"Minister";"24";"FALSE";S 887;;
"+ Ego Wulfheah minister.";"Wulfheah";"Minister";"25";"FALSE";S 887;;
"+ Ego Wulfric minister.";"Wulfric";"Minister";"26";"FALSE";S 887;;
"+ Ego Aþelric minister.";"Aþelric";"Minister";"27";"FALSE";S 887;;
"+ Ego Aþelnoð minister.";"Aþelnoð";"Minister";"28";"FALSE";S 887;;
"+ Ego Ælfgar minister.";"Ælfgar";"Minister";"29";"FALSE";S 887;;
"+ Ego Wihtsige minister.";"Wihtsige";"Minister";"30";"FALSE";S 887;;
"+ Ego Goduuine minister.";"Goduuine";"Minister";"31";"FALSE";S 887;;
"+ Ego Æðelredus Anglorum basileus hanc renouationis et libertatis cartam scribere iussi.";"Æðelredus";"unknown";"1";"FALSE";S 888;;
"+ Ego Ælfricus Dorouernensis aecclesiae archiepiscopus huic scedulae signaculum sanctae crucis imposui.";"Ælfricus";"Archbishop";"2";"FALSE";S 888;;
"+ Ego Ealdulfus Eboracensis aecclesiae archiepiscopus huic diffinitioni consentaneus extiti.";"Ealdulfus";"Archbishop";"3";"FALSE";S 888;;
"+ Ego Ælfheah Uuintoniensis aecclesiae episcopus huic chirographo similiter assensum praebui.";"Ælfheah";"Bishop";"4";"FALSE";S 888;;
"+ Ego Uulfstan episcopus consensi.";"Uulfstan";"Bishop";"5";"FALSE";S 888;;
"+ Ego Ælfheah episcopus corroboraui.";"Ælfheah";"Bishop";"6";"FALSE";S 888;;
"+ Ego Aðulf episcopus consignaui.";"Aðulf";"Bishop";"7";"FALSE";S 888;;
"+ Ego Wulfsige episcopus consolidaui.";"Wulfsige";"Bishop";"8";"FALSE";S 888;;
"+ Ego Ordbriht episcopus consigillaui.";"Ordbriht";"Bishop";"9";"FALSE";S 888;;
"+ Ego Goduuinus episcopus confirmaui.";"Goduuinus";"Bishop";"10";"FALSE";S 888;;
"+ Ego Ealdred episcopus conclusi.";"Ealdred";"Bishop";"11";"FALSE";S 888;;
"+ Ego Ælfðryð regina.";"Ælfðryð";"Queen";"12";"FALSE";S 888;;
"+ Ego Ælfuueard abbas.";"Ælfuueard";"Abbot";"13";"FALSE";S 888;;
"+ Ego Ælfsige abbas.";"Ælfsige";"Abbot";"14";"FALSE";S 888;;
"+ Ego Uulfgar abbas.";"Uulfgar";"Abbot";"15";"FALSE";S 888;;
"+ Ego Leofric abbas.";"Leofric";"Abbot";"16";"FALSE";S 888;;
"+ Ego Ælfhere abbas.";"Ælfhere";"Abbot";"17";"FALSE";S 888;;
"+ Ego Ælfuuold abbas.";"Ælfuuold";"Abbot";"18";"FALSE";S 888;;
"+ Ego Brihtnoð abbas.";"Brihtnoð";"Abbot";"19";"FALSE";S 888;;
"+ Ego Kenulf abbas.";"Kenulf";"Abbot";"20";"FALSE";S 888;;
"+ Ego Æðelweard dux.";"Æðelweard";"Dux";"21";"FALSE";S 888;;
"Ego Ælfric + dux.";"Ælfric";"Dux";"22";"FALSE";S 888;;
"Ego Ælfhelm + dux.";"Ælfhelm";"Dux";"23";"FALSE";S 888;;
"Ego Leofsige + dux.";"Leofsige";"Dux";"24";"FALSE";S 888;;
"Ego Æðelmær + minister.";"Æðelmær";"Minister";"25";"FALSE";S 888;;
"Ego Ordulf + minister.";"Ordulf";"Minister";"26";"FALSE";S 888;;
"Ego Wulfricus + minister.";"Wulfricus";"Minister";"27";"FALSE";S 888;;
"Ego Wulfgeat + minister.";"Wulfgeat";"Minister";"28";"FALSE";S 888;;
"Ego Wulfheah + minister.";"Wulfheah";"Minister";"29";"FALSE";S 888;;
"Ego Brihtmær + minister.";"Brihtmær";"Minister";"30";"FALSE";S 888;;
"Ego Leofwine + minister.";"Leofwine";"Minister";"31";"FALSE";S 888;;
"Ego Æðelweard + minister.";"Æðelweard";"Minister";"32";"FALSE";S 888;;
"+ Ego Æðelred Anglorum basileus praefatum hospicii donum cum dimidio piscario Christo eiusque apostolis concessi.";"Æðelred";"unknown";"1";"FALSE";S 889;;
"+ Ego Ælfric Dorouernensis archiepiscopus praenominatae trinae donationi consensi et benedixi.";"Ælfric";"Archbishop";"2";"FALSE";S 889;;
"+ Ego Ealdulf Eboracensis aecclesiae archiepiscopus huic regiae dapsilitatem sustentationi satis largiter impertiui.";"Ealdulf";"Archbishop";"3";"FALSE";S 889;;
"+ Ego Ælpheah Wintoniensis aecclesiae episcopus hanc praefatam donationem uoti compos obtinui.";"Ælpheah";"Bishop";"4";"FALSE";S 889;;
"+ Ego Wlfstan Lundoniensis aecclesiae episcopus huic eidem saepenominatae munificientiae consentaneus extiti.";"Wlfstan";"Bishop";"5";"FALSE";S 889;;
"+ Ego Wlfsige episcopus consensi.";"Wlfsige";"Bishop";"6";"FALSE";S 889;;
"+ Ego Ælfheah episcopus consignaui.";"Ælfheah";"Bishop";"7";"FALSE";S 889;;
"+ Ego Ordbryht episcopus consolidaui.";"Ordbryht";"Bishop";"8";"FALSE";S 889;;
"+ Ego Ælfwold episcopus corroboraui.";"Ælfwold";"Bishop";"9";"FALSE";S 889;;
"+ Ego Goduuine episcopus consigillaui.";"Goduuine";"Bishop";"10";"FALSE";S 889;;
"+ Ego Aðulf episcopus confirmaui.";"Aðulf";"Bishop";"11";"FALSE";S 889;;
"+ Ego Ealdred episcopus conclusi.";"Ealdred";"Bishop";"12";"FALSE";S 889;;
"+ Ego Æðelweard dux.";"Æðelweard";"Dux";"13";"FALSE";S 889;;
"+ Ego Ælfric dux.";"Ælfric";"Dux";"14";"FALSE";S 889;;
"+ Ego Ælfhelm dux.";"Ælfhelm";"Dux";"15";"FALSE";S 889;;
"+ Ego Leofsige dux.";"Leofsige";"Dux";"16";"FALSE";S 889;;
"+ Ego Æðelmer dux.";"Æðelmer";"Dux";"17";"FALSE";S 889;;
"+ Ego Ordulf dux.";"Ordulf";"Dux";"18";"FALSE";S 889;;
"+ Ego Wlfget dux.";"Wlfget";"Dux";"19";"FALSE";S 889;;
"+ Ego Æðelred rex Anglorum hoc nostrae donum renouationis hac scedula demonstrari congruum duxi.";"Æðelred";"Sovereign";"1";"FALSE";S 891;;
"+ Ego Ælfðryð mater regis.";"Ælfðryð";"unknown";"2";"FALSE";S 891;;
"+ Ego Æðelstan filius regis.";"Æðelstan";"Aetheling";"3";"FALSE";S 891;;
"+ Ego Ecgbyrht filius regis.";"Ecgbyrht";"Aetheling";"4";"FALSE";S 891;;
"+ Ego Eadmund filius regis.";"Eadmund";"Aetheling";"5";"FALSE";S 891;;
"+ Ego Eadred filius regis.";"Eadred";"Aetheling";"6";"FALSE";S 891;;
"+ Ego Eadwig filius regis.";"Eadwig";"Aetheling";"7";"FALSE";S 891;;
"+ Ego Ælfric Dorouernensis aecclesiae archiepiscopus adquieui.";"Ælfric";"Archbishop";"8";"FALSE";S 891;;
"+ Ego Ealdulf Eboracensis aecclesiae archiepiscopus adunaui.";"Ealdulf";"Archbishop";"9";"FALSE";S 891;;
"+ Ego Ælfheah eiusdem sanctae Wentanae aecclesiae episcopus annotaui.";"Ælfheah";"Bishop";"10";"FALSE";S 891;;
"+ Ego Uulfstan Lundoniensis aecclesiae episcopus affirmaui.";"Uulfstan";"Bishop";"11";"FALSE";S 891;;
"+ Ego Ælfheah Licetfeldensis aecclesiae episcopus assignaui.";"Ælfheah";"Bishop";"12";"FALSE";S 891;;
"+ Ego Æscwig Dorcensis aecclesiae episcopus assensum praebui.";"Æscwig";"Bishop";"13";"FALSE";S 891;;
"+ Ego Ordbyrht Australium-Saxonum episcopus coadunaui.";"Ordbyrht";"Bishop";"14";"FALSE";S 891;;
"+ Ego Aðulf Herefordensis aecclesiae episcopus condixi.";"Aðulf";"Bishop";"15";"FALSE";S 891;;
"+ Ego Godwine Hrofensis aecclesiae episcopus consensi.";"Godwine";"Bishop";"16";"FALSE";S 891;;
"+ Ego Wulfsige Scirburnensis aecclesiae episcopus confirmaui.";"Wulfsige";"Bishop";"17";"FALSE";S 891;;
"+ Ego Ælfwine Fontanae aecclesiae episcopus corroboraui.";"Ælfwine";"Bishop";"18";"FALSE";S 891;;
"+ Ego Æðelstan Orientalium-Anglorum episcopus consigillaui.";"Æðelstan";"Bishop";"19";"FALSE";S 891;;
"+ Ego Ælfwold Cridiensis aecclesiae episcopus conclusi.";"Ælfwold";"Bishop";"20";"FALSE";S 891;;
"+ Ego Sigeferð Lindissi aecclesiae episcopus non restiti.";"Sigeferð";"Bishop";"21";"FALSE";S 891;;
"+ Ego Ealdred Cornubiensis aecclesiae episcopus nil opposui.";"Ealdred";"Bishop";"22";"FALSE";S 891;;
"+ Ego Ælfweard Glestingensis aecclesiae abbas.";"Ælfweard";"Abbot";"23";"FALSE";S 891;;
"+ Ego Wulfgar Abbaduniensis aecclesiae abbas.";"Wulfgar";"Abbot";"24";"FALSE";S 891;;
"+ Ego Ælfsige Wentanae nouae aecclesiae abbas.";"Ælfsige";"Abbot";"25";"FALSE";S 891;;
"+ Ego Luwincg Cerotensis aecclesiae abbas.";"Luwincg";"Abbot";"26";"FALSE";S 891;;
"+ Ego Byrhtelm Excestrensis aecclesiae abbas.";"Byrhtelm";"Abbot";"27";"FALSE";S 891;;
"+ Ego Leofric Micelanigensis aecclesiae abbas.";"Leofric";"Abbot";"28";"FALSE";S 891;;
"+ Ego Keanulf Burhgensis aecclesiae abbas.";"Keanulf";"Abbot";"29";"FALSE";S 891;;
"+ Ego Ælfrich Mealdubiensis aecclesiae abbas.";"Ælfrich";"Abbot";"30";"FALSE";S 891;;
"+ Ego Wulfric sancti Augustini aecclesiae abbas.";"Wulfric";"Abbot";"31";"FALSE";S 891;;
"+ Ego Leofric sancti Albani aecclesiae abbas.";"Leofric";"Abbot";"32";"FALSE";S 891;;
"+ Ego Ælfwic Occidentalis Monasterii abbas.";"Ælfwic";"Abbot";"33";"FALSE";S 891;;
"+ Ego Ælfuere Baðonensis aecclesiae abbas.";"Ælfuere";"Abbot";"34";"FALSE";S 891;;
"+ Ego Germanus Ceolesigensis aecclesiae abbas.";"Germanus";"Abbot";"35";"FALSE";S 891;;
"+ Ego Ælfric Eofeshamensis aecclesiae abbas.";"Ælfric";"Abbot";"36";"FALSE";S 891;;
"+ Ego Æðelweard Occidentalium Prouinciarum dux.";"Æðelweard";"Dux";"37";"FALSE";S 891;;
"+ Ego Ælfric Wentaniensium Prouinciarum dux.";"Ælfric";"Dux";"38";"FALSE";S 891;;
"+ Ego Ælfhelm Norðanhumbrensium Prouinciarum dux.";"Ælfhelm";"Dux";"39";"FALSE";S 891;;
"+ Ego Leofsige Orientalium-Saxonum dux.";"Leofsige";"Dux";"40";"FALSE";S 891;;
"+ Ego Leofwine Wicciarum Prouinciarum dux.";"Leofwine";"Dux";"41";"FALSE";S 891;;
"+ Ego Æðelmer non contradixi minister.";"Æðelmer";"Minister";"42";"FALSE";S 891;;
"+ Ego Ordulf non rennui minister.";"Ordulf";"Minister";"43";"FALSE";S 891;;
"+ Ego Byrhtwold non interdixi minister.";"Byrhtwold";"Minister";"44";"FALSE";S 891;;
"+ Ego Wulfheah non repugnaui minister.";"Wulfheah";"Minister";"45";"FALSE";S 891;;
"+ Ego Wulfric non abnui minister.";"Wulfric";"Minister";"46";"FALSE";S 891;;
"+ Ego Leofric non obstiti minister.";"Leofric";"Minister";"47";"FALSE";S 891;;
"+ Ego Wulfgeat nil obieci minister.";"Wulfgeat";"Minister";"48";"FALSE";S 891;;
"+ Ego Byrhtmer nil interposui minister.";"Byrhtmer";"Minister";"49";"FALSE";S 891;;
"+ Ego Frena nil interclusi minister.";"Frena";"Minister";"50";"FALSE";S 891;;
"+ Ego Leofric minister.";"Leofric";"Minister";"51";"FALSE";S 891;;
"+ Ego Æðelric minister.";"Æðelric";"Minister";"52";"FALSE";S 891;;
"+ Ego Æðelweard minister.";"Æðelweard";"Minister";"53";"FALSE";S 891;;
"+ Ego Uulfmer minister.";"Uulfmer";"Minister";"54";"FALSE";S 891;;
"+ Ego Ælfgar minister.";"Ælfgar";"Minister";"55";"FALSE";S 891;;
"+ Ego Uulfweard minister.";"Uulfweard";"Minister";"56";"FALSE";S 891;;
"+ Ego Ælfnoð minister.";"Ælfnoð";"Minister";"57";"FALSE";S 891;;
"+ Ego Leofwine minister.";"Leofwine";"Minister";"58";"FALSE";S 891;;
"+ Ego Byrchtere minister.";"Byrchtere";"Minister";"59";"FALSE";S 891;;
"+ Ego Leofwine minister.";"Leofwine";"Minister";"60";"FALSE";S 891;;
"+ Ego Wynnelm minister.";"Wynnelm";"Minister";"61";"FALSE";S 891;;
"+ Ego Uulfgar minister.";"Uulfgar";"Minister";"62";"FALSE";S 891;;
"+ Ego Æðelwine minister.";"Æðelwine";"Minister";"63";"FALSE";S 891;;
"+ Ego Byrchtrich minister.";"Byrchtrich";"Minister";"64";"FALSE";S 891;;
"+ Ego Æþelred Britannie rex Anglorum monarchus preformatas propinquarum sed et regum donationes hoc taumate agie crucis roboraui.";"Æþelred";"Sovereign";"1";"FALSE";S 892;;
"+ Ego Ælfric Dorobernensis eclesie archiepiscopus eiusdem regis beniuolentiam subscripsi.";"Ælfric";"Archbishop";"2";"FALSE";S 892;;
"+ Ego Aldulf Eboracensis basilice primas hoc euologium agie crucis taumate confirmaui.";"Aldulf";"None";"3";"FALSE";S 892;;
"+ Ego Ælfheah Licetfeldensis coenobii antistes iubente rege tropheum sanctæ crucis impressi.";"Ælfheah";"unknown";"4";"FALSE";S 892;;
"+ Ego Ælfheah Wintoniensis æclesie presul canonica subscriptione hoc donum coroboraui.";"Ælfheah";"unknown";"5";"FALSE";S 892;;
"+ Ego Wulfstan episcopus Lundoniensis testudinem sanctæ crucis huic regali dapsilitate libens adposui.";"Wulfstan";"Bishop";"6";"FALSE";S 892;;
"+ Ego Wulfsige Scireburnensis æclesie catascopus donum eiusdem regis confirmaui.";"Wulfsige";"unknown";"7";"FALSE";S 892;;
"+ Ego Aþulf Herefordensis æclesie pontifex consensum prebui.";"Aþulf";"unknown";"8";"FALSE";S 892;;
"+ Ego Alfwold episcopus hoc euologium manu propria apicibus depinxi.";"Alfwold";"Bishop";"9";"FALSE";S 892;;
"+ Ego Ælfsige abbas.";"Ælfsige";"Abbot";"10";"FALSE";S 892;;
"+ Ego Ælfweard abbas.";"Ælfweard";"Abbot";"11";"FALSE";S 892;;
"+ Ego Wulfgar abbas.";"Wulfgar";"Abbot";"12";"FALSE";S 892;;
"+ Ego Leofric abbas.";"Leofric";"Abbot";"13";"FALSE";S 892;;
"+ Ego Æþelweard dux.";"Æþelweard";"Dux";"14";"FALSE";S 892;;
"+ Ego Ælfric dux.";"Ælfric";"Dux";"15";"FALSE";S 892;;
"+ Ego Ælfelm dux.";"Ælfelm";"Dux";"16";"FALSE";S 892;;
"+ Ego Leofwine dux.";"Leofwine";"Dux";"17";"FALSE";S 892;;
"+ Ego Ordulf minister.";"Ordulf";"Minister";"18";"FALSE";S 892;;
"+ Ego Æþelmær minister.";"Æþelmær";"Minister";"19";"FALSE";S 892;;
"+ Ego Wulfheah minister.";"Wulfheah";"Minister";"20";"FALSE";S 892;;
"+ Ego Wulfgeat minister.";"Wulfgeat";"Minister";"21";"FALSE";S 892;;
"+ Ego Æðelred diuina gratia fauente rex Anglorum . huius renouationis testamentum scribere concessi .";"Æðelred";"Sovereign";"1";"FALSE";S 893;;
"+ Ego Ælfric Doruernensis ecclesie archiepiscopus assensum prebui .";"Ælfric";"Archbishop";"2";"FALSE";S 893;;
"+ Ego Ealdulf Eboracensis ecclesie archiepiscopus consensi .";"Ealdulf";"Archbishop";"3";"FALSE";S 893;;
"+ Ego Ælfheah Uuintoniensis ecclesiae episcopus adquieui .";"Ælfheah";"Bishop";"4";"FALSE";S 893;;
"+ Ego Ælfheah episcopus corroboraui .";"Ælfheah";"Bishop";"5";"FALSE";S 893;;
"+ Ego Æscwig episcopus consignaui .";"Æscwig";"Bishop";"6";"FALSE";S 893;;
"+ Ego Aþulf episcopus consolidaui .";"Aþulf";"Bishop";"7";"FALSE";S 893;;
"+ Ego Wulfstan episcopus consigillaui .";"Wulfstan";"Bishop";"8";"FALSE";S 893;;
"+ Ego Alfwold episcopus confirmaui .";"Alfwold";"Bishop";"9";"FALSE";S 893;;
"+ Ego Wulfsige episcopus consensi .";"Wulfsige";"Bishop";"10";"FALSE";S 893;;
"+ Ego Ordbirht episcopus corroboraui .";"Ordbirht";"Bishop";"11";"FALSE";S 893;;
"+ Ego Ealdred episcopus consignaui .";"Ealdred";"Bishop";"12";"FALSE";S 893;;
